queue_id,service_id,called,letter,position,created_date,created_time,updated_date,updated_time
485,1,1,W,0,2024-01-29,13:42:26,2024-01-29,14:37:16
486,2,1,NR,0,2024-01-29,13:44:55,2024-01-29,15:12:37
487,2,1,NR,0,2024-01-29,13:45:45,2024-01-29,15:12:48
488,2,1,NR,0,2024-01-29,13:47:35,2024-01-29,15:16:26
489,2,1,NR,0,2024-01-29,13:48:43,2024-01-29,15:26:07
490,2,1,NR,0,2024-01-29,13:49:22,2024-01-29,15:26:11
491,2,1,NR,0,2024-01-29,13:50:29,2024-01-29,15:28:02
492,2,1,NR,0,2024-01-29,13:51:21,2024-01-29,15:37:42
493,2,1,NR,0,2024-01-29,13:52:07,2024-01-29,15:38:26
494,1,1,W,0,2024-01-29,13:53:24,2024-01-29,14:48:03
495,2,1,NR,0,2024-01-29,13:54:07,2024-01-29,15:40:09
496,2,1,NR,0,2024-01-29,13:54:27,2024-01-29,15:40:58
497,1,1,W,0,2024-01-29,13:54:43,2024-01-29,14:48:25
498,1,1,W,0,2024-01-29,13:55:02,2024-01-29,14:48:37
499,2,1,NR,0,2024-01-29,13:55:29,2024-01-29,15:51:03
500,1,1,W,0,2024-01-29,13:56:09,2024-01-29,15:03:12
501,2,1,NR,0,2024-01-29,14:02:30,2024-01-29,15:59:06
502,2,1,NR,0,2024-01-29,14:04:46,2024-01-29,16:05:55
503,2,1,NR,0,2024-01-29,14:05:53,2024-01-29,16:11:10
504,1,1,W,0,2024-01-29,14:07:04,2024-01-29,15:09:47
505,1,1,W,0,2024-01-29,14:07:46,2024-01-29,15:13:45
506,1,1,W,0,2024-01-29,14:08:15,2024-01-29,15:14:03
507,2,1,NR,0,2024-01-29,14:08:32,2024-01-29,16:11:23
508,2,1,NR,0,2024-01-29,14:32:10,2024-01-29,16:18:54
509,2,1,NR,0,2024-01-29,14:32:51,2024-01-29,16:20:53
510,2,1,NR,0,2024-01-29,14:38:18,2024-01-29,16:21:11
511,2,1,NR,0,2024-01-29,14:40:36,2024-01-29,16:23:23
512,2,1,NR,0,2024-01-29,14:44:17,2024-01-29,16:28:59
513,2,1,NR,0,2024-01-29,14:45:38,2024-01-29,16:29:15
514,1,1,W,0,2024-01-29,14:48:22,2024-01-29,15:14:31
515,2,1,NR,0,2024-01-29,14:56:20,2024-01-29,16:38:28
516,1,1,W,0,2024-01-29,14:57:50,2024-01-29,15:19:12
517,2,1,NR,0,2024-01-29,15:00:55,2024-01-29,16:57:36
518,2,1,NR,0,2024-01-29,15:01:20,2024-01-29,17:03:01
519,2,1,NR,0,2024-01-29,15:01:50,2024-01-29,17:10:30
520,1,1,W,0,2024-01-29,15:05:29,2024-01-29,15:46:22
521,3,1,T,0,2024-01-29,15:09:04,2024-01-29,18:05:19
522,1,1,W,0,2024-01-29,15:09:45,2024-01-29,15:56:12
523,2,1,NR,0,2024-01-29,15:15:30,2024-01-29,17:13:24
524,2,1,NR,0,2024-01-29,15:17:02,2024-01-29,17:20:31
525,2,1,NR,0,2024-01-29,15:17:30,2024-01-29,17:21:44
526,2,1,NR,0,2024-01-29,15:22:06,2024-01-29,17:26:21
527,2,1,NR,0,2024-01-29,15:24:11,2024-01-29,17:28:56
528,2,1,NR,0,2024-01-29,15:27:42,2024-01-29,17:32:03
529,2,1,NR,0,2024-01-29,15:28:27,2024-01-29,17:37:46
530,2,1,NR,0,2024-01-29,15:40:21,2024-01-29,17:40:46
531,1,1,W,0,2024-01-29,15:43:53,2024-01-29,16:04:06
532,2,1,NR,0,2024-01-29,15:46:25,2024-01-29,17:41:21
533,2,1,NR,0,2024-01-29,15:49:44,2024-01-29,17:51:57
534,2,1,NR,0,2024-01-29,15:55:21,2024-01-29,17:52:56
535,2,1,NR,0,2024-01-29,15:58:38,2024-01-29,17:53:54
536,2,1,NR,0,2024-01-29,16:10:22,2024-01-29,17:54:24
537,1,1,W,0,2024-01-29,16:12:25,2024-01-29,16:34:58
538,1,1,W,0,2024-01-29,16:14:10,2024-01-29,16:44:18
539,2,1,NR,0,2024-01-29,16:21:14,2024-01-29,18:00:58
540,2,1,NR,0,2024-01-29,16:22:16,2024-01-29,18:05:38
541,2,1,NR,0,2024-01-29,16:30:26,2024-01-29,18:09:14
542,1,0,W,12,2024-01-29,16:57:57,2024-01-29,17:57:43
543,2,1,NR,0,2024-01-29,17:01:44,2024-01-29,18:09:51
544,2,1,NR,0,2024-01-30,09:46:10,2024-01-30,09:52:44
545,2,1,NR,0,2024-01-30,09:46:54,2024-01-30,10:04:47
546,2,1,NR,0,2024-01-30,09:48:00,2024-01-30,10:07:22
547,2,1,NR,0,2024-01-30,09:51:11,2024-01-30,10:37:47
548,2,1,NR,0,2024-01-30,09:52:14,2024-01-30,10:48:55
549,2,1,NR,0,2024-01-30,09:57:15,2024-01-30,10:49:40
550,2,1,NR,0,2024-01-30,09:57:25,2024-01-30,11:03:06
551,2,1,NR,0,2024-01-30,09:57:32,2024-01-30,11:14:15
552,1,1,W,0,2024-01-30,10:00:24,2024-01-30,10:09:08
553,1,1,W,0,2024-01-30,10:03:24,2024-01-30,10:19:15
554,1,1,W,0,2024-01-30,10:04:32,2024-01-30,10:24:11
555,1,1,W,0,2024-01-30,10:04:41,2024-01-30,10:31:40
556,2,1,NR,0,2024-01-30,10:11:57,2024-01-30,11:14:56
557,2,1,NR,0,2024-01-30,10:13:30,2024-01-30,11:15:03
558,2,1,NR,0,2024-01-30,10:14:09,2024-01-30,11:26:19
559,2,1,NR,0,2024-01-30,10:14:41,2024-01-30,11:29:31
560,2,1,NR,0,2024-01-30,10:15:16,2024-01-30,11:38:54
561,1,1,W,0,2024-01-30,10:17:17,2024-01-30,10:40:06
562,2,1,NR,0,2024-01-30,10:17:31,2024-01-30,11:39:06
563,1,1,W,0,2024-01-30,10:18:17,2024-01-30,10:47:40
564,2,1,NR,0,2024-01-30,10:19:14,2024-01-30,11:39:49
565,1,1,W,0,2024-01-30,10:19:55,2024-01-30,10:51:44
566,1,1,W,0,2024-01-30,10:22:12,2024-01-30,10:52:50
567,3,1,T,0,2024-01-30,10:29:02,2024-01-30,11:37:41
568,1,1,W,0,2024-01-30,10:29:35,2024-01-30,11:03:08
569,2,1,NR,0,2024-01-30,10:29:57,2024-01-30,11:51:56
570,2,1,NR,0,2024-01-30,10:30:49,2024-01-30,11:53:25
571,1,1,W,0,2024-01-30,10:31:15,2024-01-30,11:09:25
572,2,1,NR,0,2024-01-30,10:31:32,2024-01-30,11:55:42
573,1,1,W,0,2024-01-30,10:32:57,2024-01-30,11:10:25
574,2,1,NR,0,2024-01-30,10:33:51,2024-01-30,12:04:18
575,2,1,NR,0,2024-01-30,10:34:08,2024-01-30,12:12:16
576,2,1,NR,0,2024-01-30,10:37:37,2024-01-30,12:13:53
577,1,1,W,0,2024-01-30,10:38:09,2024-01-30,11:17:34
578,1,1,W,0,2024-01-30,10:49:10,2024-01-30,11:20:21
579,1,1,W,0,2024-01-30,10:49:23,2024-01-30,11:24:18
580,1,1,W,0,2024-01-30,10:49:33,2024-01-30,11:30:04
581,1,1,W,0,2024-01-30,10:49:41,2024-01-30,11:33:17
582,1,1,W,0,2024-01-30,10:50:23,2024-01-30,11:49:29
583,1,1,W,0,2024-01-30,10:56:19,2024-01-30,11:56:11
584,1,1,W,0,2024-01-30,10:57:28,2024-01-30,11:57:07
585,1,1,W,0,2024-01-30,11:02:16,2024-01-30,12:37:10
586,2,1,NR,0,2024-01-30,11:03:58,2024-01-30,12:24:57
587,1,1,W,0,2024-01-30,11:08:34,2024-01-30,12:37:44
588,2,1,NR,0,2024-01-30,11:14:44,2024-01-30,12:25:02
589,2,1,NR,0,2024-01-30,11:15:46,2024-01-30,12:38:11
590,1,1,W,0,2024-01-30,11:16:23,2024-01-30,12:38:01
591,2,1,NR,0,2024-01-30,11:16:42,2024-01-30,13:00:38
592,1,1,W,0,2024-01-30,11:20:12,2024-01-30,12:46:15
593,2,1,NR,0,2024-01-30,11:21:23,2024-01-30,13:13:56
594,1,1,W,0,2024-01-30,11:22:05,2024-01-30,13:04:27
595,1,1,W,0,2024-01-30,11:23:20,2024-01-30,13:14:06
596,2,1,NR,0,2024-01-30,11:24:42,2024-01-30,13:19:32
597,1,1,W,0,2024-01-30,11:25:04,2024-01-30,13:14:26
598,2,1,NR,0,2024-01-30,11:32:56,2024-01-30,13:25:49
599,2,1,NR,0,2024-01-30,11:33:51,2024-01-30,13:33:05
600,2,1,NR,0,2024-01-30,11:34:08,2024-01-30,13:39:47
601,1,1,W,0,2024-01-30,11:34:21,2024-01-30,13:27:11
602,2,1,NR,0,2024-01-30,11:35:52,2024-01-30,13:49:39
603,2,1,NR,0,2024-01-30,11:38:32,2024-01-30,13:52:03
604,2,1,NR,0,2024-01-30,11:39:13,2024-01-30,13:52:33
605,1,1,W,0,2024-01-30,11:44:47,2024-01-30,13:27:29
606,2,1,NR,0,2024-01-30,11:45:02,2024-01-30,13:58:41
607,2,1,NR,0,2024-01-30,11:47:50,2024-01-30,14:02:28
608,2,1,NR,0,2024-01-30,11:49:09,2024-01-30,14:06:53
609,3,1,T,0,2024-01-30,11:50:18,2024-01-30,12:44:39
610,3,1,T,0,2024-01-30,11:50:58,2024-01-30,13:09:33
611,3,1,T,0,2024-01-30,11:51:06,2024-01-30,13:32:35
612,3,1,T,0,2024-01-30,11:51:33,2024-01-30,13:52:22
613,3,1,T,0,2024-01-30,11:51:40,2024-01-30,14:10:48
614,3,1,T,0,2024-01-30,11:52:05,2024-01-30,14:14:23
615,3,1,T,0,2024-01-30,11:52:23,2024-01-30,14:18:00
616,3,1,T,0,2024-01-30,11:52:41,2024-01-30,14:56:31
617,3,1,T,0,2024-01-30,11:52:56,2024-01-30,15:40:54
618,3,1,T,0,2024-01-30,11:53:10,2024-01-30,15:54:37
619,3,1,T,0,2024-01-30,11:53:24,2024-01-30,16:05:13
620,3,1,T,0,2024-01-30,11:53:44,2024-01-30,16:38:04
621,1,1,W,0,2024-01-30,11:54:03,2024-01-30,13:27:48
622,2,1,NR,0,2024-01-30,11:54:23,2024-01-30,14:07:03
623,1,1,W,0,2024-01-30,11:54:40,2024-01-30,13:28:01
624,1,1,W,0,2024-01-30,11:54:53,2024-01-30,13:30:30
625,3,1,T,0,2024-01-30,11:58:03,2024-01-30,16:53:16
626,1,1,W,0,2024-01-30,11:58:21,2024-01-30,13:34:04
627,2,1,NR,0,2024-01-30,11:59:52,2024-01-30,14:22:16
628,2,1,NR,0,2024-01-30,12:06:59,2024-01-30,14:31:33
629,2,1,NR,0,2024-01-30,12:08:02,2024-01-30,14:37:21
630,2,1,NR,0,2024-01-30,12:38:20,2024-01-30,14:37:24
631,1,1,W,0,2024-01-30,12:38:37,2024-01-30,13:38:58
632,1,1,W,0,2024-01-30,12:38:46,2024-01-30,13:41:06
633,1,1,W,0,2024-01-30,12:38:56,2024-01-30,13:47:10
634,2,1,NR,0,2024-01-30,12:39:21,2024-01-30,14:47:09
635,2,1,NR,0,2024-01-30,12:40:03,2024-01-30,14:57:58
636,2,1,NR,0,2024-01-30,12:40:30,2024-01-30,14:58:24
637,1,1,W,0,2024-01-30,12:41:10,2024-01-30,13:47:49
638,2,1,NR,0,2024-01-30,12:41:32,2024-01-30,15:09:19
639,2,1,NR,0,2024-01-30,12:42:20,2024-01-30,15:09:54
640,2,1,NR,0,2024-01-30,12:42:57,2024-01-30,15:15:49
641,1,1,W,0,2024-01-30,12:45:01,2024-01-30,13:48:05
642,1,1,W,0,2024-01-30,12:48:21,2024-01-30,13:56:25
643,2,1,NR,0,2024-01-30,12:52:15,2024-01-30,15:21:26
644,2,1,NR,0,2024-01-30,12:53:02,2024-01-30,15:31:47
645,1,1,W,0,2024-01-30,12:53:13,2024-01-30,14:03:41
646,1,1,W,0,2024-01-30,12:54:23,2024-01-30,14:04:13
647,1,1,W,0,2024-01-30,12:54:30,2024-01-30,14:04:29
648,2,1,NR,0,2024-01-30,12:55:41,2024-01-30,15:34:51
649,2,1,NR,0,2024-01-30,12:57:25,2024-01-30,15:35:44
650,2,1,NR,0,2024-01-30,12:57:50,2024-01-30,15:44:51
651,2,1,NR,0,2024-01-30,13:03:08,2024-01-30,16:01:21
652,1,1,W,0,2024-01-30,13:03:21,2024-01-30,14:04:41
653,1,1,W,0,2024-01-30,13:04:43,2024-01-30,14:14:18
654,2,1,NR,0,2024-01-30,13:04:54,2024-01-30,16:03:09
655,2,1,NR,0,2024-01-30,13:05:46,2024-01-30,16:06:39
656,1,1,W,0,2024-01-30,13:07:45,2024-01-30,14:15:16
657,1,1,W,0,2024-01-30,13:09:30,2024-01-30,14:16:26
658,2,1,NR,0,2024-01-30,13:10:36,2024-01-30,16:14:57
659,2,1,NR,0,2024-01-30,13:14:48,2024-01-30,16:15:08
660,1,1,W,0,2024-01-30,13:15:20,2024-01-30,14:17:31
661,1,1,W,0,2024-01-30,13:15:31,2024-01-30,14:24:03
662,2,1,NR,0,2024-01-30,13:20:50,2024-01-30,16:25:41
663,2,1,NR,0,2024-01-30,13:32:33,2024-01-30,16:33:22
664,2,1,NR,0,2024-01-30,13:35:12,2024-01-30,16:33:46
665,2,1,NR,0,2024-01-30,13:43:21,2024-01-30,16:37:22
666,1,1,W,0,2024-01-30,13:45:08,2024-01-30,14:29:47
667,2,1,NR,0,2024-01-30,13:45:35,2024-01-30,16:39:23
668,2,1,NR,0,2024-01-30,13:46:48,2024-01-30,16:41:42
669,1,1,W,0,2024-01-30,13:48:22,2024-01-30,14:36:02
670,2,1,NR,0,2024-01-30,13:48:53,2024-01-30,16:45:34
671,1,1,W,0,2024-01-30,13:49:59,2024-01-30,14:36:49
672,2,1,NR,0,2024-01-30,13:50:47,2024-01-30,16:46:30
673,2,1,NR,0,2024-01-30,13:51:34,2024-01-30,16:46:53
674,2,1,NR,0,2024-01-30,13:53:11,2024-01-30,16:52:50
675,1,1,W,0,2024-01-30,13:55:48,2024-01-30,14:52:21
676,2,1,NR,0,2024-01-30,13:56:31,2024-01-30,16:54:30
677,3,1,T,0,2024-01-30,14:03:05,2024-01-30,17:17:13
678,1,1,W,0,2024-01-30,14:09:30,2024-01-30,14:52:41
679,1,1,W,0,2024-01-30,14:13:18,2024-01-30,14:52:55
680,2,1,NR,0,2024-01-30,14:13:37,2024-01-30,17:05:46
681,2,1,NR,0,2024-01-30,14:13:56,2024-01-30,17:09:05
682,1,1,W,0,2024-01-30,14:19:32,2024-01-30,15:00:21
683,1,1,W,0,2024-01-30,14:22:19,2024-01-30,15:07:56
684,2,1,NR,0,2024-01-30,14:22:40,2024-01-30,17:10:11
685,2,1,NR,0,2024-01-30,14:22:53,2024-01-30,17:13:15
686,3,1,T,0,2024-01-30,14:23:42,2024-01-30,17:46:11
687,1,1,W,0,2024-01-30,14:24:26,2024-01-30,15:13:07
688,1,1,W,0,2024-01-30,14:27:27,2024-01-30,15:13:48
689,2,1,NR,0,2024-01-30,14:29:13,2024-01-30,17:18:54
690,1,1,W,0,2024-01-30,14:30:21,2024-01-30,15:17:39
691,2,1,NR,0,2024-01-30,14:30:37,2024-01-30,17:24:14
692,2,1,NR,0,2024-01-30,14:32:01,2024-01-30,17:25:02
693,2,1,NR,0,2024-01-30,14:36:31,2024-01-30,17:26:03
694,2,1,NR,0,2024-01-30,14:40:27,2024-01-30,17:31:23
695,2,1,NR,0,2024-01-30,14:43:59,2024-01-30,17:36:18
696,2,1,NR,0,2024-01-30,14:44:12,2024-01-30,17:37:06
697,2,1,NR,0,2024-01-30,14:44:35,2024-01-30,17:42:30
698,2,1,NR,0,2024-01-30,14:52:30,2024-01-30,17:45:17
699,2,1,NR,0,2024-01-30,14:52:43,2024-01-30,17:46:38
700,2,1,NR,0,2024-01-30,14:53:12,2024-01-30,17:47:20
701,2,1,NR,0,2024-01-30,14:53:25,2024-01-30,17:49:34
702,1,1,W,0,2024-01-30,14:55:26,2024-01-30,15:26:47
703,2,1,NR,0,2024-01-30,14:57:32,2024-01-30,17:51:42
704,1,1,W,0,2024-01-30,15:00:55,2024-01-30,15:27:16
705,2,1,NR,0,2024-01-30,15:01:35,2024-01-30,17:52:31
706,2,1,NR,0,2024-01-30,15:12:13,2024-01-30,17:54:30
707,1,1,W,0,2024-01-30,15:14:18,2024-01-30,15:39:43
708,2,1,NR,0,2024-01-30,15:18:46,2024-01-30,17:54:49
709,2,1,NR,0,2024-01-30,15:26:21,2024-01-30,17:56:34
710,2,1,NR,0,2024-01-30,15:32:54,2024-01-30,18:00:40
711,2,1,NR,0,2024-01-30,15:33:12,2024-01-30,18:03:27
712,3,1,T,0,2024-01-30,15:34:05,2024-01-30,18:08:18
713,1,1,W,0,2024-01-30,15:34:16,2024-01-30,15:40:13
714,1,1,W,0,2024-01-30,15:34:22,2024-01-30,15:44:24
715,2,1,NR,0,2024-01-30,15:35:24,2024-01-30,18:03:37
716,1,1,W,0,2024-01-30,15:36:25,2024-01-30,15:44:42
717,1,1,W,0,2024-01-30,15:43:30,2024-01-30,15:50:32
718,2,1,NR,0,2024-01-30,15:44:12,2024-01-30,18:08:25
719,1,1,W,0,2024-01-30,15:50:32,2024-01-30,17:05:22
720,1,1,W,0,2024-01-30,15:52:25,2024-01-30,17:08:56
721,2,1,NR,0,2024-01-30,16:00:29,2024-01-30,18:10:38
722,2,1,NR,0,2024-01-30,16:10:12,2024-01-30,18:13:25
723,2,1,NR,0,2024-01-31,09:37:15,2024-01-31,09:47:24
724,2,1,NR,0,2024-01-31,09:37:56,2024-01-31,09:47:56
725,1,1,W,0,2024-01-31,09:42:27,2024-01-31,10:23:29
726,1,1,W,0,2024-01-31,09:43:38,2024-01-31,10:35:07
727,1,1,W,0,2024-01-31,09:51:08,2024-01-31,10:35:40
728,1,1,W,0,2024-01-31,09:53:02,2024-01-31,10:40:47
729,2,1,NR,0,2024-01-31,09:54:20,2024-01-31,10:00:54
730,2,1,NR,0,2024-01-31,09:55:17,2024-01-31,10:01:16
731,2,1,NR,0,2024-01-31,09:55:23,2024-01-31,10:01:20
732,2,1,NR,0,2024-01-31,09:55:33,2024-01-31,10:01:31
733,2,1,NR,0,2024-01-31,09:55:38,2024-01-31,10:01:31
734,2,1,NR,0,2024-01-31,09:55:44,2024-01-31,10:07:02
735,2,1,NR,0,2024-01-31,09:57:20,2024-01-31,10:14:40
736,1,1,W,0,2024-01-31,10:21:16,2024-01-31,11:16:23
737,2,1,NR,0,2024-01-31,10:24:12,2024-01-31,10:28:55
738,2,1,NR,0,2024-01-31,10:33:25,2024-01-31,10:34:37
739,1,1,W,0,2024-01-31,10:36:50,2024-01-31,11:25:00
740,1,1,W,0,2024-01-31,10:37:47,2024-01-31,11:30:44
741,1,1,W,0,2024-01-31,10:39:32,2024-01-31,11:33:46
742,2,1,NR,0,2024-01-31,10:46:17,2024-01-31,10:53:14
743,2,1,NR,0,2024-01-31,10:47:13,2024-01-31,11:26:04
744,1,1,W,0,2024-01-31,10:48:10,2024-01-31,11:36:41
745,1,1,W,0,2024-01-31,10:49:47,2024-01-31,11:37:09
746,1,1,W,0,2024-01-31,10:51:12,2024-01-31,11:37:34
747,1,1,W,0,2024-01-31,10:54:33,2024-01-31,11:54:28
748,1,1,W,0,2024-01-31,10:55:46,2024-01-31,12:14:30
749,1,1,W,0,2024-01-31,10:56:02,2024-01-31,12:15:08
750,2,1,NR,0,2024-01-31,10:59:02,2024-01-31,11:26:29
751,1,1,W,0,2024-01-31,10:59:19,2024-01-31,12:38:43
752,2,1,NR,0,2024-01-31,11:00:03,2024-01-31,11:37:08
753,2,1,NR,0,2024-01-31,11:01:27,2024-01-31,11:39:22
754,2,1,NR,0,2024-01-31,11:15:38,2024-01-31,11:40:02
755,1,1,W,0,2024-01-31,11:16:15,2024-01-31,12:45:34
756,1,1,W,0,2024-01-31,11:32:19,2024-01-31,12:45:58
757,2,1,NR,0,2024-01-31,11:34:18,2024-01-31,11:43:03
758,2,1,NR,0,2024-01-31,11:37:10,2024-01-31,11:43:25
759,2,1,NR,0,2024-01-31,11:37:44,2024-01-31,11:50:19
760,1,1,W,0,2024-01-31,11:38:04,2024-01-31,12:52:32
761,2,1,NR,0,2024-01-31,11:38:54,2024-01-31,11:50:42
762,2,1,NR,0,2024-01-31,11:47:36,2024-01-31,12:00:48
763,2,1,NR,0,2024-01-31,11:49:54,2024-01-31,12:20:24
764,1,1,W,0,2024-01-31,11:50:13,2024-01-31,12:56:37
765,3,1,T,0,2024-01-31,11:50:32,2024-01-31,12:54:26
766,1,1,W,0,2024-01-31,11:52:30,2024-01-31,13:17:33
767,2,1,NR,0,2024-01-31,11:52:49,2024-01-31,12:37:45
768,3,1,T,0,2024-01-31,11:57:23,2024-01-31,13:19:15
769,3,1,T,0,2024-01-31,11:57:37,2024-01-31,13:35:45
770,1,1,W,0,2024-01-31,11:59:46,2024-01-31,13:17:49
771,3,1,T,0,2024-01-31,12:00:11,2024-01-31,13:59:45
772,3,1,T,0,2024-01-31,12:00:48,2024-01-31,14:13:47
773,1,1,W,0,2024-01-31,12:02:09,2024-01-31,13:31:41
774,2,1,NR,0,2024-01-31,12:03:31,2024-01-31,12:38:26
775,3,1,T,0,2024-01-31,12:04:28,2024-01-31,14:24:10
776,1,1,W,0,2024-01-31,12:05:17,2024-01-31,13:38:34
777,3,1,T,0,2024-01-31,12:06:24,2024-01-31,14:25:03
778,3,1,T,0,2024-01-31,12:06:34,2024-01-31,16:23:29
779,3,0,T,1,2024-01-31,12:06:52,2024-01-31,16:23:29
780,3,0,T,2,2024-01-31,12:07:14,2024-01-31,16:23:29
781,2,1,NR,0,2024-01-31,12:08:24,2024-01-31,12:49:46
782,2,1,NR,0,2024-01-31,12:09:12,2024-01-31,13:01:51
783,1,1,W,0,2024-01-31,12:39:22,2024-01-31,13:38:54
784,1,1,W,0,2024-01-31,12:39:39,2024-01-31,13:43:30
785,2,1,NR,0,2024-01-31,12:39:55,2024-01-31,13:14:44
786,2,1,NR,0,2024-01-31,12:40:34,2024-01-31,13:19:31
787,2,1,NR,0,2024-01-31,12:41:21,2024-01-31,13:35:36
788,1,1,W,0,2024-01-31,12:41:36,2024-01-31,13:53:25
789,2,1,NR,0,2024-01-31,12:42:16,2024-01-31,13:37:36
790,2,1,NR,0,2024-01-31,12:42:29,2024-01-31,13:52:16
791,1,1,W,0,2024-01-31,12:42:54,2024-01-31,13:55:01
792,2,1,NR,0,2024-01-31,12:44:40,2024-01-31,13:52:33
793,1,1,W,0,2024-01-31,12:46:14,2024-01-31,13:56:41
794,1,1,W,0,2024-01-31,12:46:30,2024-01-31,14:00:40
795,2,1,NR,0,2024-01-31,12:50:27,2024-01-31,14:04:06
796,1,1,W,0,2024-01-31,12:50:43,2024-01-31,14:01:06
797,1,1,W,0,2024-01-31,12:53:07,2024-01-31,14:03:21
798,1,1,W,0,2024-01-31,12:56:51,2024-01-31,14:07:21
799,2,1,NR,0,2024-01-31,12:57:25,2024-01-31,14:05:41
800,1,1,W,0,2024-01-31,12:58:04,2024-01-31,14:08:28
801,2,1,NR,0,2024-01-31,12:59:08,2024-01-31,14:18:38
802,1,1,W,0,2024-01-31,13:00:30,2024-01-31,14:09:29
803,1,1,W,0,2024-01-31,13:00:46,2024-01-31,14:09:46
804,2,1,NR,0,2024-01-31,13:00:57,2024-01-31,14:24:25
805,3,0,T,3,2024-01-31,13:05:32,2024-01-31,16:23:29
806,2,1,NR,0,2024-01-31,13:06:21,2024-01-31,14:32:48
807,2,1,NR,0,2024-01-31,13:07:39,2024-01-31,14:37:36
808,2,1,NR,0,2024-01-31,13:08:26,2024-01-31,14:44:04
809,2,1,NR,0,2024-01-31,13:13:21,2024-01-31,14:45:50
810,2,1,NR,0,2024-01-31,13:13:57,2024-01-31,15:26:30
811,1,1,W,0,2024-01-31,13:15:54,2024-01-31,14:10:09
812,2,1,NR,0,2024-01-31,13:17:56,2024-01-31,15:27:24
813,1,1,W,0,2024-01-31,13:18:03,2024-01-31,14:10:20
814,1,1,W,0,2024-01-31,13:19:01,2024-01-31,14:20:05
815,1,1,W,0,2024-01-31,13:19:12,2024-01-31,14:24:52
816,1,1,W,0,2024-01-31,13:30:41,2024-01-31,14:26:59
817,1,1,W,0,2024-01-31,13:36:32,2024-01-31,14:29:16
818,2,1,NR,0,2024-01-31,13:36:42,2024-01-31,15:28:04
819,1,1,W,0,2024-01-31,13:40:41,2024-01-31,14:29:35
820,1,1,W,0,2024-01-31,13:40:51,2024-01-31,14:30:36
821,2,1,NR,0,2024-01-31,13:42:15,2024-01-31,15:29:08
822,1,1,W,0,2024-01-31,13:42:22,2024-01-31,14:30:51
823,2,1,NR,0,2024-01-31,13:43:12,2024-01-31,15:41:19
824,2,1,NR,0,2024-01-31,13:43:50,2024-01-31,15:42:20
825,2,1,NR,0,2024-01-31,13:47:55,2024-01-31,15:47:07
826,2,1,NR,0,2024-01-31,13:48:33,2024-01-31,15:54:11
827,1,1,W,0,2024-01-31,13:49:26,2024-01-31,14:37:36
828,2,1,NR,0,2024-01-31,13:55:41,2024-01-31,16:02:18
829,1,1,W,0,2024-01-31,13:57:48,2024-01-31,14:40:52
830,1,1,W,0,2024-01-31,13:58:12,2024-01-31,14:48:05
831,2,1,NR,0,2024-01-31,14:00:50,2024-01-31,16:08:18
832,1,1,W,0,2024-01-31,14:03:44,2024-01-31,14:48:45
833,2,1,NR,0,2024-01-31,14:05:32,2024-01-31,16:20:51
834,2,1,NR,0,2024-01-31,14:08:27,2024-01-31,16:21:39
835,2,1,NR,0,2024-01-31,14:08:40,2024-01-31,16:21:44
836,2,1,NR,0,2024-01-31,14:12:11,2024-01-31,16:22:16
837,1,1,W,0,2024-01-31,14:16:13,2024-01-31,15:22:06
838,1,1,W,0,2024-01-31,14:16:27,2024-01-31,15:22:31
839,1,1,W,0,2024-01-31,14:16:29,2024-01-31,15:33:38
840,2,1,NR,0,2024-01-31,14:23:49,2024-01-31,16:35:01
841,2,1,NR,0,2024-01-31,14:41:35,2024-01-31,16:38:10
842,2,1,NR,0,2024-01-31,14:49:15,2024-01-31,16:38:56
843,2,1,NR,0,2024-01-31,15:21:31,2024-01-31,16:42:47
844,2,1,NR,0,2024-01-31,15:22:12,2024-01-31,16:46:40
845,2,1,NR,0,2024-01-31,15:22:18,2024-01-31,16:47:26
846,2,1,NR,0,2024-01-31,15:22:25,2024-01-31,16:55:46
847,2,1,NR,0,2024-01-31,15:22:32,2024-01-31,16:59:45
848,2,1,NR,0,2024-01-31,15:22:39,2024-01-31,16:59:53
849,2,1,NR,0,2024-01-31,15:22:47,2024-01-31,17:03:05
850,2,1,NR,0,2024-01-31,15:31:06,2024-01-31,17:11:07
851,2,1,NR,0,2024-01-31,15:31:33,2024-01-31,17:11:39
852,1,1,W,0,2024-01-31,15:36:17,2024-01-31,16:06:09
853,1,1,W,0,2024-01-31,15:36:54,2024-01-31,16:14:36
854,1,1,W,0,2024-01-31,15:38:12,2024-01-31,16:17:43
855,2,1,NR,0,2024-01-31,15:38:45,2024-01-31,17:13:55
856,2,1,NR,0,2024-01-31,15:40:24,2024-01-31,17:14:04
857,1,1,W,0,2024-01-31,15:41:42,2024-01-31,16:25:22
858,1,1,W,0,2024-01-31,15:41:57,2024-01-31,16:25:53
859,1,1,W,0,2024-01-31,15:43:47,2024-01-31,16:31:11
860,1,1,W,0,2024-01-31,15:46:13,2024-01-31,16:35:04
861,2,1,NR,0,2024-01-31,15:51:22,2024-01-31,17:14:25
862,2,1,NR,0,2024-01-31,15:52:01,2024-01-31,17:20:00
863,2,1,NR,0,2024-01-31,15:52:16,2024-01-31,17:20:10
864,2,1,NR,0,2024-01-31,15:53:08,2024-01-31,17:20:10
865,1,1,W,0,2024-01-31,15:58:57,2024-01-31,16:35:43
866,2,1,NR,0,2024-01-31,16:02:25,2024-01-31,17:24:10
